year,month,day,hour,trips,day_of_week,event_of_day
2016,8,14,13,92,1, 
2016,8,14,14,102,1, 
2016,8,14,15,90,1, 
2016,8,14,16,77,1, 
2016,8,14,17,58,1, 
2016,8,14,18,62,1, 
2016,8,14,19,60,1, 
2016,8,14,20,56,1, 
2016,8,14,21,31,1, 
2016,8,14,22,19,1, 
2016,8,14,23,18,1, 
2016,8,14,24,12,1, 
2016,8,15,0,646,2, 
2016,8,15,1,9,2, 
2016,8,15,2,4,2, 
2016,8,15,3,8,2, 
2016,8,15,4,3,2, 
2016,8,15,5,3,2, 
2016,8,15,6,4,2, 
2016,8,15,7,7,2, 
2016,8,15,8,23,2, 
2016,8,15,9,32,2, 
2016,8,15,10,27,2, 
2016,8,15,11,18,2, 
2016,8,15,12,27,2, 
2016,8,15,13,48,2, 
2016,8,15,14,33,2, 
2016,8,15,15,26,2, 
2016,8,15,16,28,2, 
2016,8,15,17,55,2, 
2016,8,15,18,55,2, 
2016,8,15,19,75,2, 
2016,8,15,20,58,2, 
2016,8,15,21,49,2, 
2016,8,15,22,27,2, 
2016,8,15,23,19,2, 
2016,8,15,24,8,2, 
2016,8,16,0,747,3, 
2016,8,16,1,8,3, 
2016,8,16,2,8,3, 
2016,8,16,3,3,3, 
2016,8,16,4,3,3, 
2016,8,16,5,1,3, 
2016,8,16,6,3,3, 
2016,8,16,7,8,3, 
2016,8,16,8,29,3, 
2016,8,16,9,36,3, 
2016,8,16,10,43,3, 
2016,8,16,11,34,3, 
2016,8,16,12,27,3, 
2016,8,16,13,41,3, 
2016,8,16,14,61,3, 
2016,8,16,15,40,3, 
2016,8,16,16,40,3, 
2016,8,16,17,45,3, 
2016,8,16,18,68,3, 
2016,8,16,19,67,3, 
2016,8,16,20,59,3, 
2016,8,16,21,47,3, 
2016,8,16,22,40,3, 
2016,8,16,23,22,3, 
2016,8,16,24,14,3, 
2016,8,17,0,727,4, 
2016,8,17,1,6,4, 
2016,8,17,2,3,4, 
2016,8,17,3,2,4, 
2016,8,17,4,1,4, 
2016,8,17,5,2,4, 
2016,8,17,6,4,4, 
2016,8,17,7,9,4, 
2016,8,17,8,40,4, 
2016,8,17,9,42,4, 
2016,8,17,10,47,4, 
2016,8,17,11,27,4, 
2016,8,17,12,30,4, 
2016,8,17,13,53,4, 
2016,8,17,14,47,4, 
2016,8,17,15,37,4, 
2016,8,17,16,31,4, 
2016,8,17,17,37,4, 
2016,8,17,18,96,4, 
2016,8,17,19,64,4, 
2016,8,17,20,61,4, 
2016,8,17,21,23,4, 
2016,8,17,22,30,4, 
2016,8,17,23,18,4, 
2016,8,17,24,17,4, 
2016,8,18,0,735,5, 
2016,8,18,1,2,5, 
2016,8,18,2,2,5, 
2016,8,18,3,3,5, 
2016,8,18,4,1,5, 
2016,8,18,5,3,5, 
2016,8,18,6,4,5, 
2016,8,18,7,11,5, 
2016,8,18,8,37,5, 
2016,8,18,9,37,5, 
2016,8,18,10,46,5, 
2016,8,18,11,19,5, 
2016,8,18,12,48,5, 
2016,8,18,13,34,5, 
2016,8,18,14,39,5, 
2016,8,18,15,39,5, 
2016,8,18,16,32,5, 
2016,8,18,17,55,5, 
2016,8,18,18,75,5, 
2016,8,18,19,68,5, 
2016,8,18,20,65,5, 
2016,8,18,21,35,5, 
2016,8,18,22,33,5, 
2016,8,18,23,20,5, 
2016,8,18,24,27,5, 
2016,8,19,0,785,6, 
2016,8,19,1,5,6, 
2016,8,19,2,7,6, 
2016,8,19,3,4,6, 
2016,8,19,4,1,6, 
2016,8,19,5,3,6, 
2016,8,19,6,1,6, 
2016,8,19,7,12,6, 
2016,8,19,8,23,6, 
2016,8,19,9,40,6, 
2016,8,19,10,24,6, 
2016,8,19,11,20,6, 
2016,8,19,12,51,6, 
2016,8,19,13,84,6, 
2016,8,19,14,61,6, 
2016,8,19,15,37,6, 
2016,8,19,16,42,6, 
2016,8,19,17,51,6, 
2016,8,19,18,64,6, 
2016,8,19,19,58,6, 
2016,8,19,20,57,6, 
2016,8,19,21,42,6, 
2016,8,19,22,48,6, 
2016,8,19,23,28,6, 
2016,8,19,24,22,6, 
2016,8,20,0,796,7, 
2016,8,20,1,19,7, 
2016,8,20,2,18,7, 
2016,8,20,3,8,7, 
2016,8,20,4,6,7, 
2016,8,20,5,4,7, 
2016,8,20,6,2,7, 
2016,8,20,7,3,7, 
2016,8,20,8,6,7, 
2016,8,20,9,26,7, 
2016,8,20,10,32,7, 
2016,8,20,11,25,7, 
2016,8,20,12,49,7, 
2016,8,20,13,50,7, 
2016,8,20,14,57,7, 
2016,8,20,15,57,7, 
2016,8,20,16,58,7, 
2016,8,20,17,76,7, 
2016,8,20,18,33,7, 
2016,8,20,19,61,7, 
2016,8,20,20,54,7, 
2016,8,20,21,29,7, 
2016,8,20,22,41,7, 
2016,8,20,23,53,7, 
2016,8,20,24,29,7, 
2016,8,21,0,783,1, 
2016,8,21,1,38,1, 
2016,8,21,2,28,1, 
2016,8,21,3,1,1, 
2016,8,21,4,4,1, 
2016,8,21,5,6,1, 
2016,8,21,6,3,1, 
2016,8,21,7,4,1, 
2016,8,21,8,8,1, 
2016,8,21,9,12,1, 
2016,8,21,10,28,1, 
2016,8,21,11,37,1, 
2016,8,21,12,64,1, 
2016,8,21,13,65,1, 
2016,8,21,14,75,1, 
2016,8,21,15,62,1, 
2016,8,21,16,65,1, 
2016,8,21,17,68,1, 
2016,8,21,18,40,1, 
2016,8,21,19,35,1, 
2016,8,21,20,63,1, 
2016,8,21,21,30,1, 
2016,8,21,22,25,1, 
2016,8,21,23,8,1, 
2016,8,21,24,14,1, 
2016,8,22,0,731,2, 
2016,8,22,1,7,2, 
2016,8,22,2,6,2, 
2016,8,22,3,2,2, 
2016,8,22,5,2,2, 
2016,8,22,6,3,2, 
2016,8,22,7,9,2, 
2016,8,22,8,29,2, 
2016,8,22,9,39,2, 
2016,8,22,10,34,2, 
2016,8,22,11,34,2, 
2016,8,22,12,40,2, 
2016,8,22,13,53,2, 
2016,8,22,14,53,2, 
2016,8,22,15,45,2, 
2016,8,22,16,43,2, 
2016,8,22,17,44,2, 
2016,8,22,18,86,2, 
2016,8,22,19,57,2, 
2016,8,22,20,58,2, 
2016,8,22,21,39,2, 
2016,8,22,22,18,2, 
2016,8,22,23,16,2, 
2016,8,22,24,14,2, 
2016,8,23,0,877,3, 
2016,8,23,1,11,3, 
2016,8,23,2,1,3, 
2016,8,23,4,1,3, 
2016,8,23,5,4,3, 
2016,8,23,6,1,3, 
2016,8,23,7,15,3, 
2016,8,23,8,42,3, 
2016,8,23,9,35,3, 
2016,8,23,10,54,3, 
2016,8,23,11,32,3, 
2016,8,23,12,48,3, 
2016,8,23,13,52,3, 
2016,8,23,14,68,3, 
2016,8,23,15,63,3, 
2016,8,23,16,33,3, 
2016,8,23,17,71,3, 
2016,8,23,18,95,3, 
2016,8,23,19,98,3, 
2016,8,23,20,66,3, 
2016,8,23,21,41,3, 
2016,8,23,22,26,3, 
2016,8,23,23,5,3, 
2016,8,23,24,15,3, 
2016,8,24,0,763,4, 
2016,8,24,1,13,4, 
2016,8,24,3,4,4, 
2016,8,24,4,1,4, 
2016,8,24,5,2,4, 
2016,8,24,6,2,4, 
2016,8,24,7,17,4, 
2016,8,24,8,32,4, 
2016,8,24,9,41,4, 
2016,8,24,10,39,4, 
2016,8,24,11,27,4, 
2016,8,24,12,32,4, 
2016,8,24,13,82,4, 
2016,8,24,14,49,4, 
2016,8,24,15,41,4, 
2016,8,24,16,45,4, 
2016,8,24,17,61,4, 
2016,8,24,18,73,4, 
2016,8,24,19,65,4, 
2016,8,24,20,50,4, 
2016,8,24,21,29,4, 
2016,8,24,22,27,4, 
2016,8,24,23,19,4, 
2016,8,24,24,12,4, 
2016,8,25,0,838,5, 
2016,8,25,1,7,5, 
2016,8,25,2,4,5, 
2016,8,25,3,2,5, 
2016,8,25,5,4,5, 
2016,8,25,6,2,5, 
2016,8,25,7,15,5, 
2016,8,25,8,38,5, 
2016,8,25,9,42,5, 
2016,8,25,10,28,5, 
2016,8,25,11,27,5, 
2016,8,25,12,38,5, 
2016,8,25,13,56,5, 
2016,8,25,14,63,5, 
2016,8,25,15,51,5, 
2016,8,25,16,55,5, 
2016,8,25,17,59,5, 
2016,8,25,18,97,5, 
2016,8,25,19,65,5, 
2016,8,25,20,56,5, 
2016,8,25,21,38,5, 
2016,8,25,22,42,5, 
2016,8,25,23,15,5, 
2016,8,25,24,34,5, 
2016,8,26,0,861,6, 
2016,8,26,1,9,6, 
2016,8,26,2,16,6, 
2016,8,26,3,3,6, 
2016,8,26,4,2,6, 
2016,8,26,5,2,6, 
2016,8,26,6,2,6, 
2016,8,26,7,16,6, 
2016,8,26,8,29,6, 
2016,8,26,9,48,6, 
2016,8,26,10,44,6, 
2016,8,26,11,24,6, 
2016,8,26,12,45,6, 
2016,8,26,13,64,6, 
2016,8,26,14,59,6, 
2016,8,26,15,62,6, 
2016,8,26,16,42,6, 
2016,8,26,17,55,6, 
2016,8,26,18,77,6, 
2016,8,26,19,85,6, 
2016,8,26,20,42,6, 
2016,8,26,21,37,6, 
2016,8,26,22,43,6, 
2016,8,26,23,26,6, 
2016,8,26,24,29,6, 
2016,8,27,0,730,7, 
2016,8,27,1,27,7, 
2016,8,27,2,22,7, 
2016,8,27,3,25,7, 
2016,8,27,4,6,7, 
2016,8,27,5,3,7, 
2016,8,27,7,3,7, 
2016,8,27,8,7,7, 
2016,8,27,9,11,7, 
2016,8,27,10,18,7, 
2016,8,27,11,41,7, 
2016,8,27,12,28,7, 
2016,8,27,13,56,7, 
2016,8,27,14,53,7, 
2016,8,27,15,49,7, 
2016,8,27,16,67,7, 
2016,8,27,17,45,7, 
2016,8,27,18,63,7, 
2016,8,27,19,68,7, 
2016,8,27,20,27,7, 
2016,8,27,21,29,7, 
2016,8,27,22,37,7, 
2016,8,27,23,22,7, 
2016,8,27,24,23,7, 
2016,8,28,0,606,1, 
2016,8,28,1,18,1, 
2016,8,28,2,18,1, 
2016,8,28,3,10,1, 
2016,8,28,4,2,1, 
2016,8,28,7,1,1, 
2016,8,28,8,7,1, 
2016,8,28,9,6,1, 
2016,8,28,10,23,1, 
2016,8,28,11,36,1, 
2016,8,28,12,43,1, 
2016,8,28,13,40,1, 
2016,8,28,14,42,1, 
2016,8,28,15,62,1, 
2016,8,28,16,54,1, 
2016,8,28,17,43,1, 
2016,8,28,18,52,1, 
2016,8,28,19,37,1, 
2016,8,28,20,36,1, 
2016,8,28,21,21,1, 
2016,8,28,22,18,1, 
2016,8,28,23,26,1, 
2016,8,28,24,11,1, 
2016,8,29,0,635,2, 
2016,8,29,1,1,2, 
2016,8,29,2,8,2, 
2016,8,29,3,3,2, 
2016,8,29,4,2,2, 
2016,8,29,5,2,2, 
2016,8,29,6,2,2, 
2016,8,29,7,12,2, 
2016,8,29,8,24,2, 
2016,8,29,9,35,2, 
2016,8,29,10,44,2, 
2016,8,29,11,24,2, 
2016,8,29,12,32,2, 
2016,8,29,13,46,2, 
2016,8,29,14,32,2, 
2016,8,29,15,33,2, 
2016,8,29,16,34,2, 
2016,8,29,17,55,2, 
2016,8,29,18,56,2, 
2016,8,29,19,42,2, 
2016,8,29,20,57,2, 
2016,8,29,21,45,2, 
2016,8,29,22,22,2, 
2016,8,29,23,13,2, 
2016,8,29,24,11,2, 
2016,8,30,0,719,3, 
2016,8,30,1,3,3, 
2016,8,30,2,1,3, 
2016,8,30,3,4,3, 
2016,8,30,4,1,3, 
2016,8,30,5,3,3, 
2016,8,30,6,5,3, 
2016,8,30,7,14,3, 
2016,8,30,8,29,3, 
2016,8,30,9,42,3, 
2016,8,30,10,44,3, 
2016,8,30,11,26,3, 
2016,8,30,12,38,3, 
2016,8,30,13,49,3, 
2016,8,30,14,32,3, 
2016,8,30,15,59,3, 
2016,8,30,16,42,3, 
2016,8,30,17,33,3, 
2016,8,30,18,64,3, 
2016,8,30,19,74,3, 
2016,8,30,20,50,3, 
2016,8,30,21,46,3, 
2016,8,30,22,30,3, 
2016,8,30,23,21,3, 
2016,8,30,24,9,3, 
2016,8,31,0,719,4, 
2016,8,31,1,4,4, 
2016,8,31,2,3,4, 
2016,8,31,3,6,4, 
2016,8,31,4,1,4, 
2016,8,31,5,4,4, 
2016,8,31,6,1,4, 
2016,8,31,7,12,4, 
2016,8,31,8,30,4, 
2016,8,31,9,43,4, 
2016,8,31,10,32,4, 
2016,8,31,11,29,4, 
2016,8,31,12,55,4, 
2016,8,31,13,57,4, 
2016,8,31,14,55,4, 
2016,8,31,15,43,4, 
2016,8,31,16,39,4, 
2016,8,31,17,47,4, 
2016,8,31,18,55,4, 
2016,8,31,19,61,4, 
2016,8,31,20,36,4, 
2016,8,31,21,32,4, 
2016,8,31,22,24,4, 
2016,8,31,23,31,4, 
2016,8,31,24,19,4, 
2016,9,0,0,19866,0, 
2016,9,1,0,775,5, 
2016,9,1,1,10,5, 
2016,9,1,2,1,5, 
2016,9,1,3,1,5, 
2016,9,1,4,1,5, 
2016,9,1,5,1,5, 
2016,9,1,6,2,5, 
2016,9,1,7,17,5, 
2016,9,1,8,26,5, 
2016,9,1,9,57,5, 
2016,9,1,10,30,5, 
2016,9,1,11,29,5, 
2016,9,1,12,38,5, 
2016,9,1,13,69,5, 
2016,9,1,14,58,5, 
2016,9,1,15,48,5, 
2016,9,1,16,52,5, 
2016,9,1,17,41,5, 
2016,9,1,18,67,5, 
2016,9,1,19,67,5, 
2016,9,1,20,51,5, 
2016,9,1,21,37,5, 
2016,9,1,22,22,5, 
2016,9,1,23,18,5, 
2016,9,1,24,32,5, 
2016,9,2,0,837,6, 
2016,9,2,1,12,6, 
2016,9,2,2,6,6, 
2016,9,2,3,7,6, 
2016,9,2,4,6,6, 
2016,9,2,5,4,6, 
2016,9,2,6,1,6, 
2016,9,2,7,16,6, 
2016,9,2,8,27,6, 
2016,9,2,9,43,6, 
2016,9,2,10,28,6, 
2016,9,2,11,22,6, 
2016,9,2,12,59,6, 
2016,9,2,13,74,6, 
2016,9,2,14,53,6, 
2016,9,2,15,38,6, 
2016,9,2,16,48,6, 
2016,9,2,17,66,6, 
2016,9,2,18,73,6, 
2016,9,2,19,69,6, 
2016,9,2,20,45,6, 
2016,9,2,21,43,6, 
2016,9,2,22,35,6, 
2016,9,2,23,31,6, 
2016,9,2,24,31,6, 
2016,9,3,0,701,7, 
2016,9,3,1,17,7, 
2016,9,3,2,28,7, 
2016,9,3,3,3,7, 
2016,9,3,4,2,7, 
2016,9,3,5,2,7, 
2016,9,3,6,1,7, 
2016,9,3,7,7,7, 
2016,9,3,8,6,7, 
2016,9,3,9,19,7, 
2016,9,3,10,30,7, 
2016,9,3,11,30,7, 
2016,9,3,12,44,7, 
2016,9,3,13,47,7, 
2016,9,3,14,53,7, 
2016,9,3,15,35,7, 
2016,9,3,16,59,7, 
2016,9,3,17,55,7, 
2016,9,3,18,50,7, 
2016,9,3,19,42,7, 
2016,9,3,20,42,7, 
2016,9,3,21,29,7, 
2016,9,3,22,37,7, 
2016,9,3,23,39,7, 
2016,9,3,24,24,7, 
2016,9,4,0,584,1, 
2016,9,4,1,12,1, 
2016,9,4,2,1,1, 
2016,9,4,3,5,1, 
2016,9,4,5,1,1, 
2016,9,4,7,5,1, 
2016,9,4,8,8,1, 
2016,9,4,9,9,1, 
2016,9,4,10,19,1, 
2016,9,4,11,26,1, 
2016,9,4,12,32,1, 
2016,9,4,13,44,1, 
2016,9,4,14,40,1, 
2016,9,4,15,37,1, 
2016,9,4,16,41,1, 
2016,9,4,17,54,1, 
2016,9,4,18,43,1, 
2016,9,4,19,46,1, 
2016,9,4,20,40,1, 
2016,9,4,21,36,1, 
2016,9,4,22,22,1, 
2016,9,4,23,33,1, 
2016,9,4,24,30,1, 
2016,9,5,0,650,1, 
2016,9,5,1,11,1, 
2016,9,5,2,14,1, 
2016,9,5,3,7,1, 
2016,9,5,4,5,1, 
2016,9,5,5,2,1, 
2016,9,5,6,2,1, 
2016,9,5,8,1,1, 
2016,9,5,9,4,1, 
2016,9,5,10,22,1, 
2016,9,5,11,20,1, 
2016,9,5,12,30,1, 
2016,9,5,13,59,1, 
2016,9,5,14,57,1, 
2016,9,5,15,78,1, 
2016,9,5,16,60,1, 
2016,9,5,17,69,1, 
2016,9,5,18,58,1, 
2016,9,5,19,40,1, 
2016,9,5,20,44,1, 
2016,9,5,21,16,1, 
2016,9,5,22,26,1, 
2016,9,5,23,13,1, 
2016,9,5,24,12,1, 
2016,9,6,0,668,3, 
2016,9,6,1,6,3, 
2016,9,6,2,4,3, 
2016,9,6,3,2,3, 
2016,9,6,4,2,3, 
2016,9,6,5,3,3, 
2016,9,6,6,3,3, 
2016,9,6,7,10,3, 
2016,9,6,8,30,3, 
2016,9,6,9,39,3, 
2016,9,6,10,42,3, 
2016,9,6,11,29,3, 
2016,9,6,12,36,3, 
2016,9,6,13,39,3, 
2016,9,6,14,40,3, 
2016,9,6,15,44,3, 
2016,9,6,16,27,3, 
2016,9,6,17,48,3, 
2016,9,6,18,74,3, 
2016,9,6,19,72,3, 
2016,9,6,20,45,3, 
2016,9,6,21,34,3, 
2016,9,6,22,24,3, 
2016,9,6,23,12,3, 
2016,9,6,24,3,3, 
2016,9,7,0,675,4, 
2016,9,7,1,5,4, 
2016,9,7,2,3,4, 
2016,9,7,3,5,4, 
2016,9,7,4,1,4, 
2016,9,7,5,2,4, 
2016,9,7,6,2,4, 
2016,9,7,7,11,4, 
2016,9,7,8,37,4, 
2016,9,7,9,56,4, 
2016,9,7,10,39,4, 
2016,9,7,11,25,4, 
2016,9,7,12,33,4, 
2016,9,7,13,45,4, 
2016,9,7,14,55,4, 
2016,9,7,15,31,4, 
2016,9,7,16,25,4, 
2016,9,7,17,42,4, 
2016,9,7,18,61,4, 
2016,9,7,19,78,4, 
2016,9,7,20,54,4, 
2016,9,7,21,24,4, 
2016,9,7,22,18,4, 
2016,9,7,23,12,4, 
2016,9,7,24,11,4, 
2016,9,8,0,697,5, 
2016,9,8,1,9,5, 
2016,9,8,2,7,5, 
2016,9,8,3,1,5, 
2016,9,8,4,1,5, 
2016,9,8,5,4,5, 
2016,9,8,6,2,5, 
2016,9,8,7,15,5, 
2016,9,8,8,35,5, 
2016,9,8,9,44,5, 
2016,9,8,10,35,5, 
2016,9,8,11,28,5, 
2016,9,8,12,31,5, 
2016,9,8,13,52,5, 
2016,9,8,14,31,5, 
2016,9,8,15,34,5, 
2016,9,8,16,29,5, 
2016,9,8,17,61,5, 
2016,9,8,18,63,5, 
2016,9,8,19,70,5, 
2016,9,8,20,57,5, 
2016,9,8,21,30,5, 
2016,9,8,22,31,5, 
2016,9,8,23,17,5, 
2016,9,8,24,10,5, 
2016,9,9,0,757,6, 
2016,9,9,1,18,6, 
2016,9,9,2,3,6, 
2016,9,9,3,12,6, 
2016,9,9,5,1,6, 
2016,9,9,6,2,6, 
2016,9,9,7,16,6, 
2016,9,9,8,25,6, 
2016,9,9,9,44,6, 
2016,9,9,10,37,6, 
2016,9,9,11,21,6, 
2016,9,9,12,34,6, 
2016,9,9,13,59,6, 
2016,9,9,14,48,6, 
2016,9,9,15,52,6, 
2016,9,9,16,40,6, 
2016,9,9,17,45,6, 
2016,9,9,18,72,6, 
2016,9,9,19,57,6, 
2016,9,9,20,63,6, 
2016,9,9,21,38,6, 
2016,9,9,22,30,6, 
2016,9,9,23,26,6, 
2016,9,9,24,14,6, 
2016,9,10,0,644,7, 
2016,9,10,1,36,7, 
2016,9,10,2,7,7, 
2016,9,10,3,11,7, 
2016,9,10,5,1,7, 
2016,9,10,6,9,7, 
2016,9,10,7,2,7, 
2016,9,10,8,10,7, 
2016,9,10,9,17,7, 
2016,9,10,10,28,7, 
2016,9,10,11,29,7, 
2016,9,10,12,55,7, 
2016,9,10,13,45,7, 
2016,9,10,14,45,7, 
2016,9,10,15,40,7, 
2016,9,10,16,44,7, 
2016,9,10,17,39,7, 
2016,9,10,18,28,7, 
2016,9,10,19,49,7, 
2016,9,10,20,38,7, 
2016,9,10,21,38,7, 
2016,9,10,22,31,7, 
2016,9,10,23,25,7, 
2016,9,10,24,17,7, 
2016,9,11,0,561,1, 
2016,9,11,1,11,1, 
2016,9,11,2,16,1, 
2016,9,11,3,5,1, 
2016,9,11,4,1,1, 
2016,9,11,7,3,1, 
2016,9,11,8,2,1, 
2016,9,11,9,8,1, 
2016,9,11,10,26,1, 
2016,9,11,11,22,1, 
2016,9,11,12,36,1, 
2016,9,11,13,40,1, 
2016,9,11,14,69,1, 
2016,9,11,15,40,1, 
2016,9,11,16,50,1, 
2016,9,11,17,47,1, 
2016,9,11,18,54,1, 
2016,9,11,19,39,1, 
2016,9,11,20,30,1, 
2016,9,11,21,19,1, 
2016,9,11,22,23,1, 
2016,9,11,23,16,1, 
2016,9,11,24,4,1, 
2016,9,12,0,635,2, 
2016,9,12,1,4,2, 
2016,9,12,2,3,2, 
2016,9,12,3,3,2, 
2016,9,12,5,1,2, 
2016,9,12,7,13,2, 
2016,9,12,8,33,2, 
2016,9,12,9,44,2, 
2016,9,12,10,33,2, 
2016,9,12,11,20,2, 
2016,9,12,12,31,2, 
2016,9,12,13,57,2, 
2016,9,12,14,39,2, 
2016,9,12,15,31,2, 
2016,9,12,16,35,2, 
2016,9,12,17,42,2, 
2016,9,12,18,72,2, 
2016,9,12,19,56,2, 
2016,9,12,20,47,2, 
2016,9,12,21,20,2, 
2016,9,12,22,29,2, 
2016,9,12,23,11,2, 
2016,9,12,24,11,2, 
2016,9,13,0,693,3, 
2016,9,13,1,8,3, 
2016,9,13,2,2,3, 
2016,9,13,3,1,3, 
2016,9,13,4,2,3, 
2016,9,13,5,5,3, 
2016,9,13,6,6,3, 
2016,9,13,7,20,3, 
2016,9,13,8,25,3, 
2016,9,13,9,43,3, 
2016,9,13,10,29,3, 
2016,9,13,11,34,3, 
2016,9,13,12,27,3, 
2016,9,13,13,52,3, 
2016,9,13,14,40,3, 
2016,9,13,15,45,3, 
2016,9,13,16,46,3, 
2016,9,13,17,46,3, 
2016,9,13,18,59,3, 
2016,9,13,19,75,3, 
2016,9,13,20,68,3, 
2016,9,13,21,26,3, 
2016,9,13,22,14,3, 
2016,9,13,23,10,3, 
2016,9,13,24,10,3, 
2016,9,14,0,709,4, 
2016,9,14,1,9,4, 
2016,9,14,2,7,4, 
2016,9,14,3,6,4, 
2016,9,14,4,1,4, 
2016,9,14,5,1,4, 
2016,9,14,6,1,4, 
2016,9,14,7,20,4, 
2016,9,14,8,31,4, 
2016,9,14,9,50,4, 
2016,9,14,10,33,4, 
2016,9,14,11,26,4, 
2016,9,14,12,35,4, 
2016,9,14,13,48,4, 
2016,9,14,14,47,4, 
2016,9,14,15,37,4, 
2016,9,14,16,28,4, 
2016,9,14,17,62,4, 
2016,9,14,18,72,4, 
2016,9,14,19,69,4, 
2016,9,14,20,47,4, 
2016,9,14,21,23,4, 
2016,9,14,22,18,4, 
2016,9,14,23,17,4, 
2016,9,14,24,21,4, 
2016,9,15,0,758,5, 
2016,9,15,1,7,5, 
2016,9,15,2,7,5, 
2016,9,15,4,1,5, 
2016,9,15,5,1,5, 
2016,9,15,6,3,5, 
2016,9,15,7,15,5, 
2016,9,15,8,36,5, 
2016,9,15,9,47,5, 
2016,9,15,10,48,5, 
2016,9,15,11,24,5, 
2016,9,15,12,50,5, 
2016,9,15,13,52,5, 
2016,9,15,14,56,5, 
2016,9,15,15,39,5, 
2016,9,15,16,33,5, 
2016,9,15,17,55,5, 
2016,9,15,18,63,5, 
2016,9,15,19,67,5, 
2016,9,15,20,67,5, 
2016,9,15,21,38,5, 
2016,9,15,22,26,5, 
2016,9,15,23,6,5, 
2016,9,15,24,17,5, 
2016,9,16,0,779,6, 
2016,9,16,1,3,6, 
2016,9,16,2,8,6, 
2016,9,16,5,4,6, 
2016,9,16,6,5,6, 
2016,9,16,7,15,6, 
2016,9,16,8,20,6, 
2016,9,16,9,29,6, 
2016,9,16,10,44,6, 
2016,9,16,11,32,6, 
2016,9,16,12,38,6, 
2016,9,16,13,68,6, 
2016,9,16,14,66,6, 
2016,9,16,15,60,6, 
2016,9,16,16,36,6, 
2016,9,16,17,53,6, 
2016,9,16,18,66,6, 
2016,9,16,19,61,6, 
2016,9,16,20,50,6, 
2016,9,16,21,48,6, 
2016,9,16,22,34,6, 
2016,9,16,23,23,6, 
2016,9,16,24,16,6, 
2016,9,17,0,781,7, 
2016,9,17,1,20,7, 
2016,9,17,2,18,7, 
2016,9,17,3,6,7, 
2016,9,17,4,2,7, 
2016,9,17,5,1,7, 
2016,9,17,7,2,7, 
2016,9,17,8,11,7, 
2016,9,17,9,24,7, 
2016,9,17,10,30,7, 
2016,9,17,11,50,7, 
2016,9,17,12,39,7, 
2016,9,17,13,62,7, 
2016,9,17,14,61,7, 
2016,9,17,15,61,7, 
2016,9,17,16,44,7, 
2016,9,17,17,68,7, 
2016,9,17,18,55,7, 
2016,9,17,19,56,7, 
2016,9,17,20,41,7, 
2016,9,17,21,29,7, 
2016,9,17,22,44,7, 
2016,9,17,23,20,7, 
2016,9,17,24,37,7, 
2016,9,18,0,615,1, 
2016,9,18,1,8,1, 
2016,9,18,2,15,1, 
2016,9,18,3,8,1, 
2016,9,18,4,2,1, 
2016,9,18,5,3,1, 
2016,9,18,6,1,1, 
2016,9,18,7,7,1, 
2016,9,18,8,8,1, 
2016,9,18,9,10,1, 
2016,9,18,10,12,1, 
2016,9,18,11,31,1, 
2016,9,18,12,50,1, 
2016,9,18,13,37,1, 
2016,9,18,14,33,1, 
2016,9,18,15,41,1, 
2016,9,18,16,54,1, 
2016,9,18,17,52,1, 
2016,9,18,18,69,1, 
2016,9,18,19,46,1, 
2016,9,18,20,40,1, 
2016,9,18,21,31,1, 
2016,9,18,22,19,1, 
2016,9,18,23,19,1, 
2016,9,18,24,19,1, 
2016,9,19,0,584,2, 
2016,9,19,1,5,2, 
2016,9,19,2,3,2, 
2016,9,19,3,2,2, 
2016,9,19,5,1,2, 
2016,9,19,6,2,2, 
2016,9,19,7,9,2, 
2016,9,19,8,27,2, 
2016,9,19,9,41,2, 
2016,9,19,10,31,2, 
2016,9,19,11,18,2, 
2016,9,19,12,30,2, 
2016,9,19,13,44,2, 
2016,9,19,14,37,2, 
2016,9,19,15,23,2, 
2016,9,19,16,33,2, 
2016,9,19,17,36,2, 
2016,9,19,18,65,2, 
2016,9,19,19,56,2, 
2016,9,19,20,40,2, 
2016,9,19,21,31,2, 
2016,9,19,22,24,2, 
2016,9,19,23,11,2, 
2016,9,19,24,15,2, 
2016,9,20,0,629,3, 
2016,9,20,1,4,3, 
2016,9,20,2,1,3, 
2016,9,20,3,1,3, 
2016,9,20,4,1,3, 
2016,9,20,5,3,3, 
2016,9,20,6,3,3, 
2016,9,20,7,8,3, 
2016,9,20,8,31,3, 
2016,9,20,9,50,3, 
2016,9,20,10,42,3, 
2016,9,20,11,17,3, 
2016,9,20,12,31,3, 
2016,9,20,13,36,3, 
2016,9,20,14,29,3, 
2016,9,20,15,39,3, 
2016,9,20,16,32,3, 
2016,9,20,17,45,3, 
2016,9,20,18,55,3, 
2016,9,20,19,73,3, 
2016,9,20,20,45,3, 
2016,9,20,21,28,3, 
2016,9,20,22,25,3, 
2016,9,20,23,14,3, 
2016,9,20,24,16,3, 
2016,9,21,0,600,4, 
2016,9,21,1,6,4, 
2016,9,21,2,2,4, 
2016,9,21,3,3,4, 
2016,9,21,4,2,4, 
2016,9,21,5,2,4, 
2016,9,21,6,4,4, 
2016,9,21,7,14,4, 
2016,9,21,8,29,4, 
2016,9,21,9,43,4, 
2016,9,21,10,32,4, 
2016,9,21,11,20,4, 
2016,9,21,12,31,4, 
2016,9,21,13,26,4, 
